Sursa,Itemul,Problema,Pasii de rezolvare,Raspunsul,Dificultate,Tema,Tema_norm,Domeniu,Dificultate_group,Sursa_type,Sursa_year,Problema_clean,Pasi_clean,Raspuns_clean,problem_chars,problem_words,steps_chars,answer_chars,n_digits,n_math_symbols,has_percent,has_geometry_word,has_equation_word,has_radical,has_function_word,has_real_life_context,problem_hash
,,"In desenul alaturat este reprezentat triunghiul ABC, in care AB = BC, m(∠ABC) = 100°, iar CK este bisectoare. Scrieti masura in grade a unghiului ACK: m(∠ACK) = ?",Triunghi isoscel AB=BC => ∠BAC = ∠BCA = (180° - 100°)/2 = 40°. CK bisectoare => ∠ACK = 40°/2 = 20°,20°,2.0,Geometrie - Triunghiuri,Geometrie - Triunghiuri,Geometrie,2 - mediu,fara_sursa,,"in desenul alaturat este reprezentat triunghiul abc, in care ab = bc, m(∠abc) = 100°, iar ck este bisectoare. scrieti masura in grade a unghiului ack: m(∠ack) = ?",triunghi isoscel ab=bc => ∠bac = ∠bca = (180° - 100°)/2 = 40°. ck bisectoare => ∠ack = 40°/2 = 20°,20°,162,29,98,3,3,7,0,1,0,0,0,0,"in desenul alaturat este reprezentat triunghiul abc, in care ab = bc, m(∠abc) = 100°, iar ck este bisectoare. scrieti masura in grade a unghiului ack: m(∠ack) = ?"
,,"Se considera functia f: R → R, f(x) = -3x + 7. Scrieti in spatiul liber una dintre expresiile 'strict crescatoare' sau 'strict descrescatoare', astfel incat propozitia obtinuta sa fie adevarata: Functia f este ... pe R","Coeficientul lui x este -3 < 0, deci functia este strict descrescatoare",strict descrescatoare,1.0,Functii,Funcții,Funcții,1 - bază,fara_sursa,,"se considera functia f: r → r, f(x) = -3x + 7. scrieti in spatiul liber una dintre expresiile 'strict crescatoare' sau 'strict descrescatoare', astfel incat propozitia obtinuta sa fie adevarata: functia f este ... pe r","coeficientul lui x este -3 < 0, deci functia este strict descrescatoare",strict descrescatoare,218,37,71,21,2,5,0,0,0,0,1,0,"se considera functia f: r → r, f(x) = -3x + 7. scrieti in spatiul liber una dintre expresiile 'strict crescatoare' sau 'strict descrescatoare', astfel incat propozitia obtinuta sa fie adevarata: functia f este ... pe r"
,,"Intr-o zi de luni vanzarile unui magazin au fost de 10200 lei, iar marti - de 11730 lei. Determinati cu cate procente au crescut vanzarile",Cresterea = 11730 - 10200 = 1530 lei. Procentul = (1530 × 100) / 10200 = 15%,15%,1.0,Procente,Procente,Rapoarte și proporții,1 - bază,fara_sursa,,"intr-o zi de luni vanzarile unui magazin au fost de 10200 lei, iar marti - de 11730 lei. determinati cu cate procente au crescut vanzarile",cresterea = 11730 - 10200 = 1530 lei. procentul = (1530 × 100) / 10200 = 15%,15%,138,25,76,3,10,2,1,0,0,0,0,1,"intr-o zi de luni vanzarile unui magazin au fost de 10200 lei, iar marti - de 11730 lei. determinati cu cate procente au crescut vanzarile"
,,Calculati valoarea expresiei: √20/(√7-√5) - √35,Rationalizam: √20/(√7-√5) × (√7+√5)/(√7+√5) = √20(√7+√5)/2 = √5(√7+√5) = √35 + 5. Rezultat: √35 + 5 - √35 = 5,5,2.0,Radicali,Radicali,Mulțimi numerice,2 - mediu,fara_sursa,,calculati valoarea expresiei: √20/(√7-√5) - √35,rationalizam: √20/(√7-√5) × (√7+√5)/(√7+√5) = √20(√7+√5)/2 = √5(√7+√5) = √35 + 5. rezultat: √35 + 5 - √35 = 5,5,47,6,109,1,6,9,0,0,0,1,0,0,calculati valoarea expresiei: √20/(√7-√5) - √35
,,Fie A multimea solutiilor reale ale ecuatiei 3x² + 5x - 2 = 0. Determinati multimea A \ Z (A fara Z),"Δ = 25 + 24 = 49. x₁ = (-5+7)/6 = 1/3; x₂ = (-5-7)/6 = -2. A = {1/3, -2}. A \ Z = {1/3}",{1/3},1.0,Ecuatii de gradul II,Ecuații de gradul II,"Ecuații, inecuații și sisteme",1 - bază,fara_sursa,,fie a multimea solutiilor reale ale ecuatiei 3x² + 5x - 2 = 0. determinati multimea a \ z (a fara z),"δ = 25 + 24 = 49. x₁ = (-5+7)/6 = 1/3; x₂ = (-5-7)/6 = -2. a = {1/3, -2}. a \ z = {1/3}",{1/3},100,22,87,5,4,5,0,0,1,0,0,0,fie a multimea solutiilor reale ale ecuatiei 3x² + 5x - 2 = 0. determinati multimea a \ z (a fara z)
,,"Fie ABCD un paralelogram, in care m(∠BAD) = 30°, iar inaltimea BK este de 3√3 cm si imparte latura AD in doua segmente congruente. Determinati aria paralelogramului ABCD","In triunghiul ABK: ∠BAK = 30°, BK = 3√3. AK = BK/tan(30°) = 9. AD = 2×AK = 18. Aria = AD × BK = 18 × 3√3 = 54√3 cm²",54√3 cm²,3.0,Geometrie - Arii,Geometrie - Arii,Geometrie,3 - consolidare,fara_sursa,,"fie abcd un paralelogram, in care m(∠bad) = 30°, iar inaltimea bk este de 3√3 cm si imparte latura ad in doua segmente congruente. determinati aria paralelogramului abcd","in triunghiul abk: ∠bak = 30°, bk = 3√3. ak = bk/tan(30°) = 9. ad = 2×ak = 18. aria = ad × bk = 18 × 3√3 = 54√3 cm²",54√3 cm²,169,28,115,8,4,4,0,1,0,1,0,0,"fie abcd un paralelogram, in care m(∠bad) = 30°, iar inaltimea bk este de 3√3 cm si imparte latura ad in doua segmente congruente. determinati aria paralelogramului abcd"
,,"Ion si Maria au primit de la parinti sume egale de bani pentru a cumpara martisoare. Ion a cumparat martisoare de cate 8 lei fiecare si i-au ramas 3 lei, iar Maria a cumparat martisoare de cate 6 lei fiecare si i-a ramas 1 leu. Determinati cate martisoare a cumparat Ion si cate a cumparat Maria, daca impreuna au cumparat 12 martisoare","Fie x = nr martisoare Ion, y = nr martisoare Maria. x + y = 12; 8x + 3 = 6y + 1 => 4x - 3y = -1. Inlocuim y = 12 - x: 7x = 35 => x = 5, y = 7","Ion: 5, Maria: 7",2.0,Sisteme de ecuatii,Sisteme de ecuații,"Ecuații, inecuații și sisteme",2 - mediu,fara_sursa,,"ion si maria au primit de la parinti sume egale de bani pentru a cumpara martisoare. ion a cumparat martisoare de cate 8 lei fiecare si i-au ramas 3 lei, iar maria a cumparat martisoare de cate 6 lei fiecare si i-a ramas 1 leu. determinati cate martisoare a cumparat ion si cate a cumparat maria, daca impreuna au cumparat 12 martisoare","fie x = nr martisoare ion, y = nr martisoare maria. x + y = 12; 8x + 3 = 6y + 1 => 4x - 3y = -1. inlocuim y = 12 - x: 7x = 35 => x = 5, y = 7","ion: 5, maria: 7",336,62,141,16,6,2,0,0,0,0,0,1,"ion si maria au primit de la parinti sume egale de bani pentru a cumpara martisoare. ion a cumparat martisoare de cate 8 lei fiecare si i-au ramas 3 lei, iar maria a cumparat martisoare de cate 6 lei fiecare si i-a ramas 1 leu. determinati cate martisoare a cumparat ion si cate a cumparat maria, daca impreuna au cumparat 12 martisoare"
,,"Fie functia f: R → R, f(x) = -3x. Determinati valorile reale ale lui x, pentru care f(x) < x + f(-1)",f(-1) = -3×(-1) = 3. Inecuatia: -3x < x + 3 => -4x < 3 => x > -3/4,(-3/4; +∞),3.0,Inecuatii,Inecuații,"Ecuații, inecuații și sisteme",3 - consolidare,fara_sursa,,"fie functia f: r → r, f(x) = -3x. determinati valorile reale ale lui x, pentru care f(x) < x + f(-1)",f(-1) = -3×(-1) = 3. inecuatia: -3x < x + 3 => -4x < 3 => x > -3/4,(-3/4; +∞),100,22,66,10,2,11,0,0,0,0,1,0,"fie functia f: r → r, f(x) = -3x. determinati valorile reale ale lui x, pentru care f(x) < x + f(-1)"
,,Din 27 de cubulete cu muchia de 2 cm Ion a construit un cub. Determinati lungimea muchiei cubului construit,Volumul unui cubuleț = 2³ = 8 cm³. Volumul total = 27 × 8 = 216 cm³. Muchia cubului mare: a³ = 216 => a = 6 cm,6 cm,2.0,Geometrie - Volume,Geometrie 3D,Geometrie,2 - mediu,fara_sursa,,din 27 de cubulete cu muchia de 2 cm ion a construit un cub. determinati lungimea muchiei cubului construit,volumul unui cubulet = 2³ = 8 cm³. volumul total = 27 × 8 = 216 cm³. muchia cubului mare: a³ = 216 => a = 6 cm,6 cm,107,19,110,4,3,0,0,1,0,0,0,0,din 27 de cubulete cu muchia de 2 cm ion a construit un cub. determinati lungimea muchiei cubului construit
,,"Fie expresia E(X) = (1/(X-4)) : ((X+4)/(4X-16)) + (X²-4X)/(X²-16). Aratati ca E(X) = 1, pentru orice X ∈ R \ {-4; 4}",Simplificam: 4X-16 = 4(X-4); X²-16 = (X-4)(X+4); X²-4X = X(X-4). Prima fractie: 4/(X+4). A doua: X/(X+4). E(X) = (4+X)/(X+4) = 1,E(X) = 1,3.0,Expresii algebrice,Calcul algebric,Calcul algebric,3 - consolidare,fara_sursa,,"fie expresia e(x) = (1/(x-4)) : ((x+4)/(4x-16)) + (x²-4x)/(x²-16). aratati ca e(x) = 1, pentru orice x ∈ r \ {-4; 4}",simplificam: 4x-16 = 4(x-4); x²-16 = (x-4)(x+4); x²-4x = x(x-4). prima fractie: 4/(x+4). a doua: x/(x+4). e(x) = (4+x)/(x+4) = 1,e(x) = 1,116,22,128,8,12,32,0,0,0,0,0,0,"fie expresia e(x) = (1/(x-4)) : ((x+4)/(4x-16)) + (x²-4x)/(x²-16). aratati ca e(x) = 1, pentru orice x ∈ r \ {-4; 4}"
,,"Fie functia f: R → R, f(x) = mx² + x - m² + 2. Determinati valorile reale ale lui m, pentru care graficul functiei f este o parabola, care trece prin punctul A(-1; 1)","Parabola => m ≠ 0. f(-1) = 1 => m - 1 - m² + 2 = 1 => -m² + m = 0 => m(1-m) = 0. Cum m ≠ 0, rezulta m = 1",m = 1,3.0,Functia de gradul II,Funcția de gradul II,Funcții,3 - consolidare,fara_sursa,,"fie functia f: r → r, f(x) = mx² + x - m² + 2. determinati valorile reale ale lui m, pentru care graficul functiei f este o parabola, care trece prin punctul a(-1; 1)","parabola => m = 0. f(-1) = 1 => m - 1 - m² + 2 = 1 => -m² + m = 0 => m(1-m) = 0. cum m = 0, rezulta m = 1",m = 1,166,35,105,5,3,9,0,0,0,0,1,0,"fie functia f: r → r, f(x) = mx² + x - m² + 2. determinati valorile reale ale lui m, pentru care graficul functiei f este o parabola, care trece prin punctul a(-1; 1)"
,,"Fie a = -21 + 13 si b = (-1/2)^3. Completati casetele cu numere reale, astfel incat propozitia obtinuta sa fie adevarata: a = ?, b = ?, a·b = ?",Se calculeaza a=-8; b=((-1)^3)/(2^3)=-1/8; a·b=(-8)·(-1/8)=1,-8; -1/8; 1,1.0,Operatii cu numere reale,Mulțimi numerice,Mulțimi numerice,1 - bază,fara_sursa,,"fie a = -21 + 13 si b = (-1/2)^3. completati casetele cu numere reale, astfel incat propozitia obtinuta sa fie adevarata: a = ?, b = ?, a·b = ?",se calculeaza a=-8; b=((-1)^3)/(2^3)=-1/8; a·b=(-8)·(-1/8)=1,-8; -1/8; 1,143,31,60,11,7,12,0,0,0,0,0,0,"fie a = -21 + 13 si b = (-1/2)^3. completati casetele cu numere reale, astfel incat propozitia obtinuta sa fie adevarata: a = ?, b = ?, a·b = ?"
,,Fie un paralelogram. Unul dintre unghiuri este egal cu (3x+20)° iar celalat unghi este egal cu x°. Determina valoarea lui x,"Se stie ca unghiurile alaturate (consecutive) sunt suplimentare, adica suma lor este 180°. Se calculeaza ecuatia x+3x+20=180 => 4x=160 => x=40°",40°,1.0,Paralelogram,Geometrie - Paralelograme,Geometrie,1 - bază,fara_sursa,,fie un paralelogram. unul dintre unghiuri este egal cu (3x+20)° iar celalat unghi este egal cu x°. determina valoarea lui x,"se stie ca unghiurile alaturate (consecutive) sunt suplimentare, adica suma lor este 180°. se calculeaza ecuatia x+3x+20=180 => 4x=160 => x=40°",40°,123,21,143,3,3,3,0,1,0,0,0,0,fie un paralelogram. unul dintre unghiuri este egal cu (3x+20)° iar celalat unghi este egal cu x°. determina valoarea lui x
,,"Se considera functia f : R → R, f(x) = ax² + bx + c, unde a ≠ 0.Graficul functiei este o parabola deschisa in jos care intersecteaza axa Ox in doua puncte distincte.Completati cu unul dintre semnele „<” sau „>” astfel incat afirmatia sa fie adevarata: b² − 4ac ... 0","Deoarece functia intersecteaza axa Ox in 2 puncte distincte, putem deduce ca b^2-4ac>0",>,1.0,Functia de gradul II,Funcția de gradul II,Funcții,1 - bază,fara_sursa,,"se considera functia f : r → r, f(x) = ax² + bx + c, unde a = 0.graficul functiei este o parabola deschisa in jos care intersecteaza axa ox in doua puncte distincte.completati cu unul dintre semnele „<” sau „>” astfel incat afirmatia sa fie adevarata: b² - 4ac ... 0","deoarece functia intersecteaza axa ox in 2 puncte distincte, putem deduce ca b^2-4ac>0",>,266,52,86,1,3,7,0,0,0,0,1,0,"se considera functia f : r → r, f(x) = ax² + bx + c, unde a = 0.graficul functiei este o parabola deschisa in jos care intersecteaza axa ox in doua puncte distincte.completati cu unul dintre semnele „<” sau „>” astfel incat afirmatia sa fie adevarata: b² - 4ac ... 0"
,,"La o promotie, pentru fiecare a doua carte cu acelasi titlu se aplica o reducere de 25%. Mihai a cumparat 2 carti cu acelasi titlu si a achitat 350 de lei. Determinati pretul cartii fara reducere.","350 lei ---- 175%
x lei ---- 100%
x = (350·100)/175
x = 200 (lei)",200 lei,3.0,Procente,Procente,Rapoarte și proporții,3 - consolidare,fara_sursa,,"la o promotie, pentru fiecare a doua carte cu acelasi titlu se aplica o reducere de 25%. mihai a cumparat 2 carti cu acelasi titlu si a achitat 350 de lei. determinati pretul cartii fara reducere.",350 lei ---- 175% x lei ---- 100% x = (350·100)/175 x = 200 (lei),200 lei,196,36,65,7,6,0,1,0,0,0,0,1,"la o promotie, pentru fiecare a doua carte cu acelasi titlu se aplica o reducere de 25%. mihai a cumparat 2 carti cu acelasi titlu si a achitat 350 de lei. determinati pretul cartii fara reducere."
,,Calculati valoarea expresiei ((25^(-3))·(5^9))/(124+5^0),"25^(-3) = 5^(-6)
5^0 = 1
125 = 5^3
5^(-6)·5^9/5^3= 5^(-6+9-3)=5^0=1",1,2.0,Puteri cu exponent intreg,Puteri,Mulțimi numerice,2 - mediu,fara_sursa,,calculati valoarea expresiei ((25^(-3))·(5^9))/(124+5^0),25^(-3) = 5^(-6) 5^0 = 1 125 = 5^3 5^(-6)·5^9/5^3= 5^(-6+9-3)=5^0=1,1,56,4,67,1,10,16,0,0,0,0,0,0,calculati valoarea expresiei ((25^(-3))·(5^9))/(124+5^0)
,,"Determinati solutiile reale ale ecuatiei 3x^2 + 4x - 4 = 0, care apartin intervalului [-sqrt(2); sqrt(2)].","Δ = 64, x1 = -2, x2 = 2/3 ; -2<(-sqrt(2)) => x1 nu apartine intervalului, doar x2 apartine",2/3,1.0,Ecuatii de gradul II,Ecuații de gradul II,"Ecuații, inecuații și sisteme",1 - bază,fara_sursa,,"determinati solutiile reale ale ecuatiei 3x^2 + 4x - 4 = 0, care apartin intervalului [-sqrt(2); sqrt(2)].","δ = 64, x1 = -2, x2 = 2/3 ; -2<(-sqrt(2)) => x1 nu apartine intervalului, doar x2 apartine",2/3,106,17,90,3,7,11,0,0,1,1,0,0,"determinati solutiile reale ale ecuatiei 3x^2 + 4x - 4 = 0, care apartin intervalului [-sqrt(2); sqrt(2)]."
,,Intr-un cerc cu raza de 6 cm este dusa coarda AB congruenta cu raza. Determinati distanta de la centrul cercului la coarda AB.,"Construirea triunghiului OAB si a inaltimii OH, unde O este centrul cercului
AH = 3 cm
Obtinerea OH = 3√3 cm",3√3 cm,3.0,Geometrie - Cercul,Geometrie - Cercul,Geometrie,3 - consolidare,fara_sursa,,intr-un cerc cu raza de 6 cm este dusa coarda ab congruenta cu raza. determinati distanta de la centrul cercului la coarda ab.,"construirea triunghiului oab si a inaltimii oh, unde o este centrul cercului ah = 3 cm obtinerea oh = 3√3 cm",3√3 cm,126,23,108,6,1,1,0,1,0,0,0,0,intr-un cerc cu raza de 6 cm este dusa coarda ab congruenta cu raza. determinati distanta de la centrul cercului la coarda ab.
,,"Distanta dintre doua localitati este de 200 km. Din aceste localitati in acelasi timp s-au pornit unul in intampinarea celuilalt un autoturism si un tractor, autoturismul avand viteza de 3 ori mai mare decat viteza tractorului. Determinati viteza autoturismului si viteza tractorului, daca se cunoaste ca ele s-au intalnit peste 2 ore.","Se alcatuieste sistemul de ecuatii: va = 3vt si va·t + vt·t=200, unde t=2h, va=viteza autoturismului si vt= viteza tractorului. Prin urmare, avem: va=3·vt si 2·(va + vt)=200=>2·4vt=200=>vt=25km/h=>va=3·25km/h=75km/h","Viteza autoturismului este de 75 km/h, iar viteza tractorului - 25 km/h",5.0,Sisteme de ecuatii,Sisteme de ecuații,"Ecuații, inecuații și sisteme",4 - avansat,fara_sursa,,"distanta dintre doua localitati este de 200 km. din aceste localitati in acelasi timp s-au pornit unul in intampinarea celuilalt un autoturism si un tractor, autoturismul avand viteza de 3 ori mai mare decat viteza tractorului. determinati viteza autoturismului si viteza tractorului, daca se cunoaste ca ele s-au intalnit peste 2 ore.","se alcatuieste sistemul de ecuatii: va = 3vt si va·t + vt·t=200, unde t=2h, va=viteza autoturismului si vt= viteza tractorului. prin urmare, avem: va=3·vt si 2·(va + vt)=200=>2·4vt=200=>vt=25km/h=>va=3·25km/h=75km/h","viteza autoturismului este de 75 km/h, iar viteza tractorului - 25 km/h",335,52,215,71,5,2,0,0,0,0,0,1,"distanta dintre doua localitati este de 200 km. din aceste localitati in acelasi timp s-au pornit unul in intampinarea celuilalt un autoturism si un tractor, autoturismul avand viteza de 3 ori mai mare decat viteza tractorului. determinati viteza autoturismului si viteza tractorului, daca se cunoaste ca ele s-au intalnit peste 2 ore."
,,"Fie functia f:R->R, f(x) = -2x + 10. Determinati valorile lui x, care sunt patrate perfecte si pentru care f(x) + f(2) >= x + 2.","f(2) = 6
Obtinerea inecuatiei -2x + 10 + 6 >= x + 2
Rezolvarea inecuatiei -2x + 10 + 6 >= x + 2
Scrierea raspunsului corect","{0, 1, 4}",3.0,Inecuatii,Inecuații,"Ecuații, inecuații și sisteme",3 - consolidare,fara_sursa,,"fie functia f:r->r, f(x) = -2x + 10. determinati valorile lui x, care sunt patrate perfecte si pentru care f(x) + f(2) >= x + 2.",f(2) = 6 obtinerea inecuatiei -2x + 10 + 6 >= x + 2 rezolvarea inecuatiei -2x + 10 + 6 >= x + 2 scrierea raspunsului corect,"{0, 1, 4}",128,26,123,9,5,15,0,0,0,0,1,0,"fie functia f:r->r, f(x) = -2x + 10. determinati valorile lui x, care sunt patrate perfecte si pentru care f(x) + f(2) >= x + 2."
,,"Apa dintr-un vas plin de forma unei prisme patrulatere regulate cu latura bazei de 24 cm si inaltimea de 25 cm se toarna intr-un vas de forma unui cub cu muchia de 30 cm. Determinati inaltimea, la care se va ridica apa turnata.","Se stie ca volumui prismei patrulatere regulate este Vp = l^2 · h. Din conditie, stim ca l = 24cm si h = 25cm => Vp = (24cm)^2 · 25cm = 14400cm^3. Volumul cubului este Vc = lc^3, unde lc = 30cm => Vc=27000cm^3. Apa turnata ia forma unui paralelipiped dreptunghic cu baza patrata, care fa avea formula pentru volum Vp = lc^2·hn, unde lc = 30 cm, Vp=14400cm^3 si hn este inaltimea pe care trebuie sa o aflam. => Vp = (30cm)^2·hn => hn=Vp/(900cm^2)=14400cm^3/900cm^2=16cm",16 cm,5.0,Geometrie - Volume,Geometrie 3D,Geometrie,4 - avansat,fara_sursa,,"apa dintr-un vas plin de forma unei prisme patrulatere regulate cu latura bazei de 24 cm si inaltimea de 25 cm se toarna intr-un vas de forma unui cub cu muchia de 30 cm. determinati inaltimea, la care se va ridica apa turnata.","se stie ca volumui prismei patrulatere regulate este vp = l^2 · h. din conditie, stim ca l = 24cm si h = 25cm => vp = (24cm)^2 · 25cm = 14400cm^3. volumul cubului este vc = lc^3, unde lc = 30cm => vc=27000cm^3. apa turnata ia forma unui paralelipiped dreptunghic cu baza patrata, care fa avea formula pentru volum vp = lc^2·hn, unde lc = 30 cm, vp=14400cm^3 si hn este inaltimea pe care trebuie sa o aflam. => vp = (30cm)^2·hn => hn=vp/(900cm^2)=14400cm^3/900cm^2=16cm",16 cm,227,43,468,5,6,2,0,1,0,0,0,0,"apa dintr-un vas plin de forma unei prisme patrulatere regulate cu latura bazei de 24 cm si inaltimea de 25 cm se toarna intr-un vas de forma unui cub cu muchia de 30 cm. determinati inaltimea, la care se va ridica apa turnata."
,,"Fie expresia E(X) = (10X^2 - 5X - 15) / (4X^3 + 4X^2 - 9X - 9). Determinati valorile naturale ale lui X, pentru care valoarea expresiei E(X) este un numar natural.","10X^2 - 5X - 15 = 5(2X - 3)(X + 1)
4X^3 + 4X^2 - 9X - 9 = 4X^2(X + 1) - 9(X + 1) = (X + 1)(2X - 3)(2X + 3)
Obtinerea E(X) = 5/(2X + 3)
Obtinerea valorii lui X = 1",X = 1,4.0,Expresii algebrice,Calcul algebric,Calcul algebric,4 - avansat,fara_sursa,,"fie expresia e(x) = (10x^2 - 5x - 15) / (4x^3 + 4x^2 - 9x - 9). determinati valorile naturale ale lui x, pentru care valoarea expresiei e(x) este un numar natural.",10x^2 - 5x - 15 = 5(2x - 3)(x + 1) 4x^3 + 4x^2 - 9x - 9 = 4x^2(x + 1) - 9(x + 1) = (x + 1)(2x - 3)(2x + 3) obtinerea e(x) = 5/(2x + 3) obtinerea valorii lui x = 1,x = 1,163,32,162,5,12,18,0,0,0,0,0,0,"fie expresia e(x) = (10x^2 - 5x - 15) / (4x^3 + 4x^2 - 9x - 9). determinati valorile naturale ale lui x, pentru care valoarea expresiei e(x) este un numar natural."
,,"Fie functia f:R->R, f(x) = 2ax - 9, a ≠ 0. Determinati valorile reale ale lui a, pentru care graficul functiei f trece prin punctul A(a; a^2) si functia f este monoton descrescatoare.","Obtinerea ecuatiei 2a^2 - 9 = a^2
Rezolvarea ecuatiei 2a^2 - 9 = a^2
a^2-9=0; a^2=9; a=+-3; a=-3, deoarece functia f devine crescatoare daca a>0",a = -3,3.0,Functii cu parametru,Funcții,Funcții,3 - consolidare,fara_sursa,,"fie functia f:r->r, f(x) = 2ax - 9, a = 0. determinati valorile reale ale lui a, pentru care graficul functiei f trece prin punctul a(a; a^2) si functia f este monoton descrescatoare.","obtinerea ecuatiei 2a^2 - 9 = a^2 rezolvarea ecuatiei 2a^2 - 9 = a^2 a^2-9=0; a^2=9; a=+-3; a=-3, deoarece functia f devine crescatoare daca a>0",a = -3,183,33,144,6,4,9,0,0,0,0,1,0,"fie functia f:r->r, f(x) = 2ax - 9, a = 0. determinati valorile reale ale lui a, pentru care graficul functiei f trece prin punctul a(a; a^2) si functia f este monoton descrescatoare."
,,"Fie a = 17 - 26 si b = (-1/3)^2. Completati casetele cu numere reale, care reprezinta valorile expresiilor: a = ?, b = ?, a·b = ?",a=-9; b=(-1)^2/3(^2)=1/9; a*b=-1,-9; 1/9; -1,1.0,Operatii cu numere reale,Mulțimi numerice,Mulțimi numerice,1 - bază,fara_sursa,,"fie a = 17 - 26 si b = (-1/3)^2. completati casetele cu numere reale, care reprezinta valorile expresiilor: a = ?, b = ?, a·b = ?",a=-9; b=(-1)^2/3(^2)=1/9; a*b=-1,-9; 1/9; -1,129,28,32,11,7,11,0,0,0,0,0,0,"fie a = 17 - 26 si b = (-1/3)^2. completati casetele cu numere reale, care reprezinta valorile expresiilor: a = ?, b = ?, a·b = ?"
,,"In desenul alaturat este reprezentat un cerc cu centrul O de raza R. Coarda AB este de 8 cm si este situata la distanta de 3 cm de la punctul O. Fie K apartine (AB), astfel incat OK perpendicular AB. Scrieti in casete: a) AK = ? cm; b) R = ? cm",In triunghiul dreptunghic OKA: OA^2 = OK^2 + AK^2 => R^2 = 3^2 + 4^2 = 25 ⇒ R = 5. AK=AB/2=8/2=4cm,"4 cm, 5 cm",2.0,Geometrie - Cercul,Geometrie - Cercul,Geometrie,2 - mediu,fara_sursa,,"in desenul alaturat este reprezentat un cerc cu centrul o de raza r. coarda ab este de 8 cm si este situata la distanta de 3 cm de la punctul o. fie k apartine (ab), astfel incat ok perpendicular ab. scrieti in casete: a) ak = ? cm; b) r = ? cm",in triunghiul dreptunghic oka: oa^2 = ok^2 + ak^2 => r^2 = 3^2 + 4^2 = 25 ⇒ r = 5. ak=ab/2=8/2=4cm,"4 cm, 5 cm",244,53,98,10,2,6,0,1,0,0,0,0,"in desenul alaturat este reprezentat un cerc cu centrul o de raza r. coarda ab este de 8 cm si este situata la distanta de 3 cm de la punctul o. fie k apartine (ab), astfel incat ok perpendicular ab. scrieti in casete: a) ak = ? cm; b) r = ? cm"
